kabupaten_kota,kecamatan,latitude,longitude,is_kota,jenis_usaha,tahun_berdiri,jumlah_karyawan,has_digital_presence,omset_bulanan,populasi,kepadatan_penduduk,income_per_kapita,jarak_ke_jalan_utama,jarak_ke_pasar,akses_internet_pct,skor_infrastruktur,jumlah_kompetitor_radius_3km,jarak_ke_bank_terdekat,penetrasi_kur_pct,risiko_banjir,risiko_gempa,skor_potensi,is_survived_3yr,business_maturity,infra_x_income,competition_density_ratio,avg_distance_to_facilities,market_gap_score,digital_readiness_index,risk_composite,financial_access_score,omset_per_karyawan,location_advantage
Kab. Bandung,Margaasih,-7.055452224884186,107.67408494841644,False,Fashion,2021,1,1,53.34,282260,44952.2,15.0,11.07,1.15,74.9,60.7,17,13.47,35.0,0.191,0.352,70.51,1,3,0.607,0.37817948843438143,8.563333333333334,15681.111111111111,0.8745,0.27149999999999996,0.40559999999999996,53.34,44.219950000000004
Kab. Bandung,Margaasih,-7.049298081835486,107.66236923648562,False,Makanan,2019,2,1,57.81,282260,44952.2,15.0,11.07,1.15,74.9,60.7,17,13.47,35.0,0.191,0.352,70.51,1,5,0.607,0.37817948843438143,8.563333333333334,15681.111111111111,0.8745,0.27149999999999996,0.40559999999999996,28.905,44.219950000000004
Kab. Bandung,Margaasih,-7.0575996317987615,107.66914748676956,False,Kerajinan,2010,5,0,33.2,282260,44952.2,15.0,11.07,1.15,74.9,60.7,17,13.47,35.0,0.191,0.352,62.91,1,14,0.607,0.37817948843438143,8.563333333333334,15681.111111111111,0.37450000000000006,0.27149999999999996,0.40559999999999996,6.640000000000001,44.219950000000004
Kab. Bandung,Margaasih,-7.056441228558071,107.66692958256272,False,Makanan,2019,1,1,25.55,282260,44952.2,15.0,11.07,1.15,74.9,60.7,17,13.47,35.0,0.191,0.352,70.51,1,5,0.607,0.37817948843438143,8.563333333333334,15681.111111111111,0.8745,0.27149999999999996,0.40559999999999996,25.55,44.219950000000004
Kab. Bandung,Margaasih,-7.05030863704946,107.6662648346771,False,Fashion,2024,2,1,62.35,282260,44952.2,15.0,11.07,1.15,74.9,60.7,17,13.47,35.0,0.191,0.352,70.51,0,0,0.607,0.37817948843438143,8.563333333333334,15681.111111111111,0.8745,0.27149999999999996,0.40559999999999996,31.175,44.219950000000004
Kab. Bandung,Margaasih,-7.061210194711564,107.6573739985092,False,Fashion,2011,1,1,82.37,282260,44952.2,15.0,11.07,1.15,74.9,60.7,17,13.47,35.0,0.191,0.352,70.51,1,13,0.607,0.37817948843438143,8.563333333333334,15681.111111111111,0.8745,0.27149999999999996,0.40559999999999996,82.37,44.219950000000004
Kab. Bandung,Margaasih,-7.062087166708025,107.6700560507156,False,Kerajinan,2024,2,1,54.68,282260,44952.2,15.0,11.07,1.15,74.9,60.7,17,13.47,35.0,0.191,0.352,70.51,0,0,0.607,0.37817948843438143,8.563333333333334,15681.111111111111,0.8745,0.27149999999999996,0.40559999999999996,27.34,44.219950000000004
Kab. Bandung,Margaasih,-7.053268159687272,107.67341836411008,False,Fashion,2017,2,1,66.41,282260,44952.2,15.0,11.07,1.15,74.9,60.7,17,13.47,35.0,0.191,0.352,70.51,0,7,0.607,0.37817948843438143,8.563333333333334,15681.111111111111,0.8745,0.27149999999999996,0.40559999999999996,33.205,44.219950000000004
Kab. Bandung,Margaasih,-7.053752599945761,107.66362109960568,False,Fashion,2023,1,1,65.26,282260,44952.2,15.0,11.07,1.15,74.9,60.7,17,13.47,35.0,0.191,0.352,70.51,1,1,0.607,0.37817948843438143,8.563333333333334,15681.111111111111,0.8745,0.27149999999999996,0.40559999999999996,65.26,44.219950000000004
Kab. Bandung,Margaasih,-7.063311895216895,107.66955520356647,False,Makanan,2011,1,1,68.2,282260,44952.2,15.0,11.07,1.15,74.9,60.7,17,13.47,35.0,0.191,0.352,70.51,1,13,0.607,0.37817948843438143,8.563333333333334,15681.111111111111,0.8745,0.27149999999999996,0.40559999999999996,68.2,44.219950000000004
Kab. Bandung,Margaasih,-7.063447668139967,107.66192238221936,False,Jasa,2022,9,1,79.12,282260,44952.2,15.0,11.07,1.15,74.9,60.7,17,13.47,35.0,0.191,0.352,70.51,1,2,0.607,0.37817948843438143,8.563333333333334,15681.111111111111,0.8745,0.27149999999999996,0.40559999999999996,8.791111111111112,44.219950000000004
Kab. Bandung,Margaasih,-7.051742764019426,107.66457908513904,False,Fashion,2019,2,1,71.83,282260,44952.2,15.0,11.07,1.15,74.9,60.7,17,13.47,35.0,0.191,0.352,70.51,1,5,0.607,0.37817948843438143,8.563333333333334,15681.111111111111,0.8745,0.27149999999999996,0.40559999999999996,35.915,44.219950000000004
Kab. Bandung,Margaasih,-7.054266747517381,107.66309313021723,False,Jasa,2015,10,1,81.37,282260,44952.2,15.0,11.07,1.15,74.9,60.7,17,13.47,35.0,0.191,0.352,70.51,1,9,0.607,0.37817948843438143,8.563333333333334,15681.111111111111,0.8745,0.27149999999999996,0.40559999999999996,8.137,44.219950000000004
Kab. Bandung,Margaasih,-7.050856866617215,107.6613218856622,False,Jasa,2015,1,0,119.0,282260,44952.2,15.0,11.07,1.15,74.9,60.7,17,13.47,35.0,0.191,0.352,62.91,1,9,0.607,0.37817948843438143,8.563333333333334,15681.111111111111,0.37450000000000006,0.27149999999999996,0.40559999999999996,119.0,44.219950000000004
Kab. Bandung,Margaasih,-7.051114471022775,107.66669016586128,False,Makanan,2016,4,1,86.5,282260,44952.2,15.0,11.07,1.15,74.9,60.7,17,13.47,35.0,0.191,0.352,70.51,1,8,0.607,0.37817948843438143,8.563333333333334,15681.111111111111,0.8745,0.27149999999999996,0.40559999999999996,21.625,44.219950000000004
Kab. Bandung,Margaasih,-7.063768068622444,107.67460308395736,False,Pertanian,2012,4,0,21.61,282260,44952.2,15.0,11.07,1.15,74.9,60.7,17,13.47,35.0,0.191,0.352,62.91,1,12,0.607,0.37817948843438143,8.563333333333334,15681.111111111111,0.37450000000000006,0.27149999999999996,0.40559999999999996,5.4025,44.219950000000004
Kab. Bandung,Margaasih,-7.05159737798756,107.660527438827,False,Pertanian,2011,7,1,37.5,282260,44952.2,15.0,11.07,1.15,74.9,60.7,17,13.47,35.0,0.191,0.352,70.51,0,13,0.607,0.37817948843438143,8.563333333333334,15681.111111111111,0.8745,0.27149999999999996,0.40559999999999996,5.357142857142857,44.219950000000004
Kab. Bandung,Margaasih,-7.050829281757028,107.66448299607409,False,Fashion,2010,1,1,86.32,282260,44952.2,15.0,11.07,1.15,74.9,60.7,17,13.47,35.0,0.191,0.352,70.51,1,14,0.607,0.37817948843438143,8.563333333333334,15681.111111111111,0.8745,0.27149999999999996,0.40559999999999996,86.32,44.219950000000004
Kab. Bandung,Margaasih,-7.048586216987016,107.65601100646944,False,Fashion,2016,3,1,72.49,282260,44952.2,15.0,11.07,1.15,74.9,60.7,17,13.47,35.0,0.191,0.352,70.51,0,8,0.607,0.37817948843438143,8.563333333333334,15681.111111111111,0.8745,0.27149999999999996,0.40559999999999996,24.16333333333333,44.219950000000004
Kab. Bandung,Margaasih,-7.062482839251362,107.6652286328184,False,Fashion,2018,9,1,89.06,282260,44952.2,15.0,11.07,1.15,74.9,60.7,17,13.47,35.0,0.191,0.352,70.51,1,6,0.607,0.37817948843438143,8.563333333333334,15681.111111111111,0.8745,0.27149999999999996,0.40559999999999996,9.895555555555555,44.219950000000004
Kab. Bandung,Margaasih,-7.056944059682544,107.66942658714107,False,Makanan,2018,4,1,96.84,282260,44952.2,15.0,11.07,1.15,74.9,60.7,17,13.47,35.0,0.191,0.352,70.51,0,6,0.607,0.37817948843438143,8.563333333333334,15681.111111111111,0.8745,0.27149999999999996,0.40559999999999996,24.21,44.219950000000004
Kab. Bandung,Margaasih,-7.0510083403322446,107.65918617842226,False,Jasa,2021,1,0,135.92,282260,44952.2,15.0,11.07,1.15,74.9,60.7,17,13.47,35.0,0.191,0.352,62.91,1,3,0.607,0.37817948843438143,8.563333333333334,15681.111111111111,0.37450000000000006,0.27149999999999996,0.40559999999999996,135.92,44.219950000000004
Kab. Bandung,Margaasih,-7.061576249535857,107.66706101504816,False,Makanan,2023,2,1,21.48,282260,44952.2,15.0,11.07,1.15,74.9,60.7,17,13.47,35.0,0.191,0.352,70.51,0,1,0.607,0.37817948843438143,8.563333333333334,15681.111111111111,0.8745,0.27149999999999996,0.40559999999999996,10.74,44.219950000000004
Kab. Bandung,Margaasih,-7.052770089720713,107.667106603219,False,Makanan,2018,5,0,33.59,282260,44952.2,15.0,11.07,1.15,74.9,60.7,17,13.47,35.0,0.191,0.352,62.91,1,6,0.607,0.37817948843438143,8.563333333333334,15681.111111111111,0.37450000000000006,0.27149999999999996,0.40559999999999996,6.718000000000001,44.219950000000004
Kab. Bandung,Margaasih,-7.049448748457414,107.66469432474209,False,Fashion,2013,6,0,47.52,282260,44952.2,15.0,11.07,1.15,74.9,60.7,17,13.47,35.0,0.191,0.352,62.91,0,11,0.607,0.37817948843438143,8.563333333333334,15681.111111111111,0.37450000000000006,0.27149999999999996,0.40559999999999996,7.920000000000001,44.219950000000004
Kab. Bandung,Margaasih,-7.051283279036584,107.66841130612532,False,Pertanian,2022,3,1,54.46,282260,44952.2,15.0,11.07,1.15,74.9,60.7,17,13.47,35.0,0.191,0.352,70.51,1,2,0.607,0.37817948843438143,8.563333333333334,15681.111111111111,0.8745,0.27149999999999996,0.40559999999999996,18.153333333333332,44.219950000000004
Kab. Bandung,Katapang,-6.935808554661669,107.53707953206356,False,Fashion,2016,5,0,139.02,139650,9749.8,6.37,6.69,11.16,79.9,61.0,2,5.54,31.6,0.271,0.323,51.52,1,8,0.2590466666666667,0.2051324129725738,7.796666666666667,46550.0,0.3995,0.29700000000000004,0.5472,27.804000000000002,42.882999999999996
Kab. Bandung,Katapang,-6.916977115286717,107.5398547942008,False,Jasa,2018,5,0,98.61,139650,9749.8,6.37,6.69,11.16,79.9,61.0,2,5.54,31.6,0.271,0.323,51.52,1,6,0.2590466666666667,0.2051324129725738,7.796666666666667,46550.0,0.3995,0.29700000000000004,0.5472,19.722,42.882999999999996
Kab. Bandung,Katapang,-6.924349542246238,107.53410971105954,False,Kerajinan,2021,4,1,50.9,139650,9749.8,6.37,6.69,11.16,79.9,61.0,2,5.54,31.6,0.271,0.323,59.11,0,3,0.2590466666666667,0.2051324129725738,7.796666666666667,46550.0,0.8995,0.29700000000000004,0.5472,12.725,42.882999999999996
Kab. Bandung,Katapang,-6.935238456281169,107.54518478704834,False,Makanan,2018,7,1,60.89,139650,9749.8,6.37,6.69,11.16,79.9,61.0,2,5.54,31.6,0.271,0.323,59.11,0,6,0.2590466666666667,0.2051324129725738,7.796666666666667,46550.0,0.8995,0.29700000000000004,0.5472,8.698571428571428,42.882999999999996
Kab. Bandung,Katapang,-6.923498811824857,107.5535405095289,False,Makanan,2015,1,1,37.68,139650,9749.8,6.37,6.69,11.16,79.9,61.0,2,5.54,31.6,0.271,0.323,59.11,1,9,0.2590466666666667,0.2051324129725738,7.796666666666667,46550.0,0.8995,0.29700000000000004,0.5472,37.68,42.882999999999996
Kab. Bandung,Katapang,-6.9333173203064735,107.5396952010332,False,Kerajinan,2014,1,0,39.34,139650,9749.8,6.37,6.69,11.16,79.9,61.0,2,5.54,31.6,0.271,0.323,51.52,1,10,0.2590466666666667,0.2051324129725738,7.796666666666667,46550.0,0.3995,0.29700000000000004,0.5472,39.34,42.882999999999996
Kab. Bandung,Katapang,-6.926882927930271,107.54234149410216,False,Fashion,2012,1,1,115.95,139650,9749.8,6.37,6.69,11.16,79.9,61.0,2,5.54,31.6,0.271,0.323,59.11,1,12,0.2590466666666667,0.2051324129725738,7.796666666666667,46550.0,0.8995,0.29700000000000004,0.5472,115.95,42.882999999999996
Kab. Bandung,Katapang,-6.929499970306935,107.55269692670863,False,Jasa,2017,1,1,175.59,139650,9749.8,6.37,6.69,11.16,79.9,61.0,2,5.54,31.6,0.271,0.323,59.11,1,7,0.2590466666666667,0.2051324129725738,7.796666666666667,46550.0,0.8995,0.29700000000000004,0.5472,175.59,42.882999999999996
Kab. Bandung,Katapang,-6.930890473020395,107.54831495877414,False,Makanan,2022,3,1,50.16,139650,9749.8,6.37,6.69,11.16,79.9,61.0,2,5.54,31.6,0.271,0.323,59.11,0,2,0.2590466666666667,0.2051324129725738,7.796666666666667,46550.0,0.8995,0.29700000000000004,0.5472,16.72,42.882999999999996
Kab. Bandung,Katapang,-6.917430542525626,107.54543953377508,False,Makanan,2011,5,0,80.19,139650,9749.8,6.37,6.69,11.16,79.9,61.0,2,5.54,31.6,0.271,0.323,51.52,1,13,0.2590466666666667,0.2051324129725738,7.796666666666667,46550.0,0.3995,0.29700000000000004,0.5472,16.038,42.882999999999996
Kab. Bandung,Katapang,-6.918462021969866,107.54180359460668,False,Makanan,2018,1,1,48.17,139650,9749.8,6.37,6.69,11.16,79.9,61.0,2,5.54,31.6,0.271,0.323,59.11,1,6,0.2590466666666667,0.2051324129725738,7.796666666666667,46550.0,0.8995,0.29700000000000004,0.5472,48.17,42.882999999999996
Kab. Bandung,Katapang,-6.936442232219788,107.53652646372475,False,Jasa,2015,7,1,217.97,139650,9749.8,6.37,6.69,11.16,79.9,61.0,2,5.54,31.6,0.271,0.323,59.11,1,9,0.2590466666666667,0.2051324129725738,7.796666666666667,46550.0,0.8995,0.29700000000000004,0.5472,31.138571428571428,42.882999999999996
Kab. Bandung,Katapang,-6.932568442989956,107.53456483937224,False,Jasa,2023,5,1,72.8,139650,9749.8,6.37,6.69,11.16,79.9,61.0,2,5.54,31.6,0.271,0.323,59.11,1,1,0.2590466666666667,0.2051324129725738,7.796666666666667,46550.0,0.8995,0.29700000000000004,0.5472,14.559999999999999,42.882999999999996
Kab. Bandung,Katapang,-6.926170786062374,107.5358110067446,False,Fashion,2022,4,1,105.05,139650,9749.8,6.37,6.69,11.16,79.9,61.0,2,5.54,31.6,0.271,0.323,59.11,1,2,0.2590466666666667,0.2051324129725738,7.796666666666667,46550.0,0.8995,0.29700000000000004,0.5472,26.2625,42.882999999999996
Kab. Bandung,Katapang,-6.9254534608713625,107.5536055805953,False,Fashion,2024,6,1,85.6,139650,9749.8,6.37,6.69,11.16,79.9,61.0,2,5.54,31.6,0.271,0.323,59.11,1,0,0.2590466666666667,0.2051324129725738,7.796666666666667,46550.0,0.8995,0.29700000000000004,0.5472,14.266666666666666,42.882999999999996
Kab. Bandung,Katapang,-6.923266450228523,107.55146410590076,False,Jasa,2021,2,1,72.18,139650,9749.8,6.37,6.69,11.16,79.9,61.0,2,5.54,31.6,0.271,0.323,59.11,1,3,0.2590466666666667,0.2051324129725738,7.796666666666667,46550.0,0.8995,0.29700000000000004,0.5472,36.09,42.882999999999996
Kab. Bandung,Katapang,-6.918535608051146,107.54337967872527,False,Kerajinan,2010,2,1,43.28,139650,9749.8,6.37,6.69,11.16,79.9,61.0,2,5.54,31.6,0.271,0.323,59.11,0,14,0.2590466666666667,0.2051324129725738,7.796666666666667,46550.0,0.8995,0.29700000000000004,0.5472,21.64,42.882999999999996
Kab. Bandung,Katapang,-6.9334849892638255,107.54096348239064,False,Fashion,2023,1,1,126.92,139650,9749.8,6.37,6.69,11.16,79.9,61.0,2,5.54,31.6,0.271,0.323,59.11,0,1,0.2590466666666667,0.2051324129725738,7.796666666666667,46550.0,0.8995,0.29700000000000004,0.5472,126.92,42.882999999999996
Kab. Bandung,Katapang,-6.921075661022501,107.54937266871896,False,Kerajinan,2022,4,0,41.71,139650,9749.8,6.37,6.69,11.16,79.9,61.0,2,5.54,31.6,0.271,0.323,51.52,1,2,0.2590466666666667,0.2051324129725738,7.796666666666667,46550.0,0.3995,0.29700000000000004,0.5472,10.4275,42.882999999999996
Kab. Bandung,Dayeuhkolot,-7.038715436111931,107.54433751504298,False,Jasa,2017,23,0,64.86,61792,9823.0,15.0,3.9,2.66,76.7,76.8,8,2.85,28.3,0.166,0.334,74.61,1,7,0.768,0.8144151481217551,3.1366666666666667,6865.777777777777,0.3835,0.25,0.5845,2.82,57.599999999999994
Kab. Bandung,Dayeuhkolot,-7.025906151742928,107.54620400780354,False,Makanan,2020,7,0,44.06,61792,9823.0,15.0,3.9,2.66,76.7,76.8,8,2.85,28.3,0.166,0.334,74.61,0,4,0.768,0.8144151481217551,3.1366666666666667,6865.777777777777,0.3835,0.25,0.5845,6.2942857142857145,57.599999999999994
Kab. Bandung,Dayeuhkolot,-7.034667973877832,107.54754147281665,False,Fashion,2011,1,0,138.33,61792,9823.0,15.0,3.9,2.66,76.7,76.8,8,2.85,28.3,0.166,0.334,74.61,1,13,0.768,0.8144151481217551,3.1366666666666667,6865.777777777777,0.3835,0.25,0.5845,138.33,57.599999999999994
Kab. Bandung,Dayeuhkolot,-7.024591582979494,107.53835266426076,False,Jasa,2012,1,1,70.89,61792,9823.0,15.0,3.9,2.66,76.7,76.8,8,2.85,28.3,0.166,0.334,82.2,1,12,0.768,0.8144151481217551,3.1366666666666667,6865.777777777777,0.8835,0.25,0.5845,70.89,57.599999999999994
Kab. Bandung,Dayeuhkolot,-7.0379597443273205,107.54350839843671,False,Makanan,2019,6,0,40.97,61792,9823.0,15.0,3.9,2.66,76.7,76.8,8,2.85,28.3,0.166,0.334,74.61,1,5,0.768,0.8144151481217551,3.1366666666666667,6865.777777777777,0.3835,0.25,0.5845,6.828333333333333,57.599999999999994
Kab. Bandung,Dayeuhkolot,-7.037384921749943,107.54149033340202,False,Fashion,2022,2,1,39.68,61792,9823.0,15.0,3.9,2.66,76.7,76.8,8,2.85,28.3,0.166,0.334,82.2,1,2,0.768,0.8144151481217551,3.1366666666666667,6865.777777777777,0.8835,0.25,0.5845,19.84,57.599999999999994
Kab. Bandung,Dayeuhkolot,-7.0398286047714524,107.54460438777416,False,Fashion,2024,4,1,55.84,61792,9823.0,15.0,3.9,2.66,76.7,76.8,8,2.85,28.3,0.166,0.334,82.2,1,0,0.768,0.8144151481217551,3.1366666666666667,6865.777777777777,0.8835,0.25,0.5845,13.96,57.599999999999994
Kab. Bandung,Dayeuhkolot,-7.040626406734343,107.52948415174606,False,Kerajinan,2010,2,1,70.14,61792,9823.0,15.0,3.9,2.66,76.7,76.8,8,2.85,28.3,0.166,0.334,82.2,0,14,0.768,0.8144151481217551,3.1366666666666667,6865.777777777777,0.8835,0.25,0.5845,35.07,57.599999999999994
Kab. Bandung,Banjaran,-7.002594061050578,107.59579298645832,False,Makanan,2014,3,0,63.7,277152,48121.4,9.37,4.22,3.06,72.7,73.7,19,2.57,28.3,0.173,0.454,51.25,1,10,0.46037933333333325,0.39483473049412526,3.283333333333333,13857.6,0.3635,0.3135,0.5901000000000001,21.233333333333334,50.59505
Kab. Bandung,Banjaran,-7.021214217160606,107.60365843132226,False,Makanan,2020,4,0,58.6,277152,48121.4,9.37,4.22,3.06,72.7,73.7,19,2.57,28.3,0.173,0.454,51.25,1,4,0.46037933333333325,0.39483473049412526,3.283333333333333,13857.6,0.3635,0.3135,0.5901000000000001,14.65,50.59505
Kab. Bandung,Banjaran,-7.003985719954173,107.5943455348838,False,Jasa,2022,2,0,43.93,277152,48121.4,9.37,4.22,3.06,72.7,73.7,19,2.57,28.3,0.173,0.454,51.25,1,2,0.46037933333333325,0.39483473049412526,3.283333333333333,13857.6,0.3635,0.3135,0.5901000000000001,21.965,50.59505
Kab. Bandung,Banjaran,-7.008933973881274,107.588603678256,False,Pertanian,2010,4,0,22.48,277152,48121.4,9.37,4.22,3.06,72.7,73.7,19,2.57,28.3,0.173,0.454,51.25,0,14,0.46037933333333325,0.39483473049412526,3.283333333333333,13857.6,0.3635,0.3135,0.5901000000000001,5.62,50.59505
Kab. Bandung,Banjaran,-7.007330110524689,107.59327640390995,False,Makanan,2021,5,0,46.38,277152,48121.4,9.37,4.22,3.06,72.7,73.7,19,2.57,28.3,0.173,0.454,51.25,0,3,0.46037933333333325,0.39483473049412526,3.283333333333333,13857.6,0.3635,0.3135,0.5901000000000001,9.276,50.59505
Kab. Bandung,Banjaran,-7.01078562185461,107.5902953424405,False,Fashion,2013,1,0,52.12,277152,48121.4,9.37,4.22,3.06,72.7,73.7,19,2.57,28.3,0.173,0.454,51.25,1,11,0.46037933333333325,0.39483473049412526,3.283333333333333,13857.6,0.3635,0.3135,0.5901000000000001,52.12,50.59505
Kab. Bandung,Banjaran,-7.012265637409771,107.5888264616894,False,Makanan,2021,4,0,28.37,277152,48121.4,9.37,4.22,3.06,72.7,73.7,19,2.57,28.3,0.173,0.454,51.25,1,3,0.46037933333333325,0.39483473049412526,3.283333333333333,13857.6,0.3635,0.3135,0.5901000000000001,7.0925,50.59505
Kab. Bandung,Banjaran,-7.00517358120415,107.59667286964016,False,Jasa,2013,6,0,93.13,277152,48121.4,9.37,4.22,3.06,72.7,73.7,19,2.57,28.3,0.173,0.454,51.25,1,11,0.46037933333333325,0.39483473049412526,3.283333333333333,13857.6,0.3635,0.3135,0.5901000000000001,15.521666666666667,50.59505
Kab. Bandung,Banjaran,-7.009755227696532,107.5891458027078,False,Makanan,2015,3,1,40.47,277152,48121.4,9.37,4.22,3.06,72.7,73.7,19,2.57,28.3,0.173,0.454,58.84,1,9,0.46037933333333325,0.39483473049412526,3.283333333333333,13857.6,0.8634999999999999,0.3135,0.5901000000000001,13.49,50.59505
Kab. Bandung,Banjaran,-7.012998629111363,107.58429919626512,False,Pertanian,2018,8,0,21.68,277152,48121.4,9.37,4.22,3.06,72.7,73.7,19,2.57,28.3,0.173,0.454,51.25,1,6,0.46037933333333325,0.39483473049412526,3.283333333333333,13857.6,0.3635,0.3135,0.5901000000000001,2.71,50.59505
Kab. Bandung,Banjaran,-7.018092660246248,107.59140089519578,False,Kerajinan,2013,1,1,74.72,277152,48121.4,9.37,4.22,3.06,72.7,73.7,19,2.57,28.3,0.173,0.454,58.84,1,11,0.46037933333333325,0.39483473049412526,3.283333333333333,13857.6,0.8634999999999999,0.3135,0.5901000000000001,74.72,50.59505
Kab. Bandung,Banjaran,-7.015269156946717,107.58933662596324,False,Jasa,2023,3,1,90.84,277152,48121.4,9.37,4.22,3.06,72.7,73.7,19,2.57,28.3,0.173,0.454,58.84,1,1,0.46037933333333325,0.39483473049412526,3.283333333333333,13857.6,0.8634999999999999,0.3135,0.5901000000000001,30.28,50.59505
Kab. Bandung,Banjaran,-7.0072603660005175,107.58841307273082,False,Fashion,2016,3,1,92.16,277152,48121.4,9.37,4.22,3.06,72.7,73.7,19,2.57,28.3,0.173,0.454,58.84,1,8,0.46037933333333325,0.39483473049412526,3.283333333333333,13857.6,0.8634999999999999,0.3135,0.5901000000000001,30.72,50.59505
Kab. Bandung,Banjaran,-7.010199951514401,107.5896581226192,False,Makanan,2018,7,1,99.75,277152,48121.4,9.37,4.22,3.06,72.7,73.7,19,2.57,28.3,0.173,0.454,58.84,1,6,0.46037933333333325,0.39483473049412526,3.283333333333333,13857.6,0.8634999999999999,0.3135,0.5901000000000001,14.25,50.59505
Kab. Bandung,Banjaran,-7.006235353339296,107.5843712183864,False,Makanan,2018,3,1,40.04,277152,48121.4,9.37,4.22,3.06,72.7,73.7,19,2.57,28.3,0.173,0.454,58.84,0,6,0.46037933333333325,0.39483473049412526,3.283333333333333,13857.6,0.8634999999999999,0.3135,0.5901000000000001,13.346666666666666,50.59505
Kab. Bandung,Banjaran,-7.019169772164591,107.59276355393092,False,Makanan,2016,1,1,131.65,277152,48121.4,9.37,4.22,3.06,72.7,73.7,19,2.57,28.3,0.173,0.454,58.84,0,8,0.46037933333333325,0.39483473049412526,3.283333333333333,13857.6,0.8634999999999999,0.3135,0.5901000000000001,131.65,50.59505
Kab. Bandung,Banjaran,-7.020683864749435,107.5933470599272,False,Makanan,2021,6,1,107.19,277152,48121.4,9.37,4.22,3.06,72.7,73.7,19,2.57,28.3,0.173,0.454,58.84,1,3,0.46037933333333325,0.39483473049412526,3.283333333333333,13857.6,0.8634999999999999,0.3135,0.5901000000000001,17.865,50.59505
Kab. Bandung,Banjaran,-7.003557200940716,107.6010559226406,False,Pertanian,2021,2,0,25.51,277152,48121.4,9.37,4.22,3.06,72.7,73.7,19,2.57,28.3,0.173,0.454,51.25,1,3,0.46037933333333325,0.39483473049412526,3.283333333333333,13857.6,0.3635,0.3135,0.5901000000000001,12.755,50.59505
Kab. Bandung,Banjaran,-7.02025858751602,107.59987263673084,False,Jasa,2014,2,1,128.05,277152,48121.4,9.37,4.22,3.06,72.7,73.7,19,2.57,28.3,0.173,0.454,58.84,0,10,0.46037933333333325,0.39483473049412526,3.283333333333333,13857.6,0.8634999999999999,0.3135,0.5901000000000001,64.025,50.59505
Kab. Bandung,Banjaran,-7.01221371730877,107.60017039234138,False,Fashion,2021,1,1,33.76,277152,48121.4,9.37,4.22,3.06,72.7,73.7,19,2.57,28.3,0.173,0.454,58.84,1,3,0.46037933333333325,0.39483473049412526,3.283333333333333,13857.6,0.8634999999999999,0.3135,0.5901000000000001,33.76,50.59505
Kab. Bandung,Banjaran,-7.012952064205675,107.59085223815975,False,Jasa,2012,5,1,106.25,277152,48121.4,9.37,4.22,3.06,72.7,73.7,19,2.57,28.3,0.173,0.454,58.84,1,12,0.46037933333333325,0.39483473049412526,3.283333333333333,13857.6,0.8634999999999999,0.3135,0.5901000000000001,21.25,50.59505
Kab. Bandung,Banjaran,-7.011808587713834,107.59244892585497,False,Fashion,2015,2,1,92.57,277152,48121.4,9.37,4.22,3.06,72.7,73.7,19,2.57,28.3,0.173,0.454,58.84,1,9,0.46037933333333325,0.39483473049412526,3.283333333333333,13857.6,0.8634999999999999,0.3135,0.5901000000000001,46.285,50.59505
