index,actual_skor_potensi,predicted_skor_potensi,kabupaten_kota,kecamatan,residual
2568,55.93,55.96732,Kota Bogor,Bogor Barat,-0.03731948852539091
9101,58.78,58.72831,Kab. Karawang,Tempuran,0.05169036865234489
8105,63.25,63.1474,Kab. Subang,Cibogo,0.10260009765625
7673,51.51,51.24648,Kab. Indramayu,Jatibarang,0.2635209655761699
1241,89.93,89.9334,Kota Bandung,Cinambo,-0.003403015136711929
9849,86.27,86.59963,Kota Cimahi,Cimahi Tengah,-0.32963226318359773
2561,55.93,55.95915,Kota Bogor,Bogor Barat,-0.02914840698242216
3381,88.1,88.09172,Kota Bekasi,Pondok Gede,0.008279418945306816
3549,82.06,82.10924,Kota Depok,Sukmajaya,-0.049237670898435226
1662,77.56,77.42784,Kab. Bogor,Cariu,0.13215881347656477
8580,30.24,30.250544,Kab. Purwakarta,Cibatu,-0.010543594360353126
2725,70.2,70.185524,Kab. Bekasi,Cikarang Selatan,0.014476013183596592
6395,33.31,33.308544,Kab. Ciamis,Sukadana,0.0014558410644553987
9126,59.87,59.825844,Kab. Karawang,Rawamerta,0.04415618896484119
9838,78.68,78.57445,Kota Cimahi,Cimahi Tengah,0.10555236816406932
6435,49.22,49.127346,Kab. Ciamis,Panawangan,0.09265396118163949
6248,31.95,31.867159,Kab. Garut,Sukawening,0.08284111022949148
9090,45.97,46.07573,Kab. Karawang,Lemahabang,-0.10572937011718864
7993,55.31,55.190414,Kab. Indramayu,Arahan,0.11958557128906477
8112,31.46,31.52323,Kab. Subang,Cipunagara,-0.06322959899902258
8546,44.95,44.86097,Kab. Subang,Pabuaran,0.08903045654297159
8729,56.34,55.91945,Kab. Purwakarta,Wanayasa,0.4205511474609409
1098,88.53,88.5252,Kota Bandung,Batununggal,0.004800109863282387
4887,51.86,51.84381,Kab. Cirebon,Talun,0.01618896484374943
1147,84.41,84.452805,Kota Bandung,Antapani,-0.04280456542969091
775,73.09,73.08999,Kota Bandung,Bandung Wetan,1.1291503909660605e-05
4044,39.71,39.723465,Kab. Tasikmalaya,Cipatujah,-0.013464965820311647
3994,58.04,57.608047,Kab. Tasikmalaya,Cibalong,0.43195251464843665
1119,88.53,88.51235,Kota Bandung,Batununggal,0.017648010253907387
6214,29.15,29.22344,Kab. Garut,Cikajang,-0.07344017028808736
9726,56.65,56.485725,Kab. Bandung Barat,Sindangkerta,0.16427459716796733
3699,84.0,84.01841,Kota Depok,Bojongsari,-0.01840972900390625
7246,56.93,56.974144,Kab. Majalengka,Sindang,-0.044143981933594034
5140,63.64,63.62779,Kota Cirebon,Kesambi,0.012211456298828693
6566,43.21,43.175842,Kab. Ciamis,Banjarsari,0.03415771484375085
7254,49.34,49.337914,Kab. Majalengka,Sindang,0.0020864868164096606
5847,40.08,40.057457,Kota Sukabumi,Cibeureum,0.022543029785154545
3286,79.55,79.55652,Kota Bekasi,Jatisampurna,-0.006518554687502842
6477,28.79,28.907515,Kab. Ciamis,Cipaku,-0.11751457214355554
2798,77.85,78.146774,Kab. Bekasi,Tambun Utara,-0.2967742919921932
4931,63.56,63.515827,Kab. Cirebon,Jamblang,0.04417282104492415
9062,45.97,46.053207,Kab. Karawang,Lemahabang,-0.08320739746093864
390,52.29,52.25866,Kab. Bandung,Solokanjeruk,0.0313406372070304
925,61.85,61.88382,Kota Bandung,Lengkong,-0.03381958007812358
5174,70.9,70.82649,Kota Cirebon,Pekalipan,0.07350769042969318
3740,84.0,84.023155,Kota Depok,Bojongsari,-0.02315521240234375
3950,40.67,40.674072,Kab. Tasikmalaya,Karangnunggal,-0.004072265624998295
1727,75.13,75.09758,Kab. Bogor,Ciawi,0.03242004394530795
7917,39.19,39.207787,Kab. Indramayu,Sliyeg,-0.017786560058596024
335,64.44,64.4286,Kab. Bandung,Pacet,0.011403503417966476
7581,31.32,31.41708,Kab. Sumedang,Tanjungkerta,-0.09707992553710909
9091,45.97,45.993713,Kab. Karawang,Lemahabang,-0.023713378906251137
7087,31.41,31.602299,Kab. Majalengka,Rajagaluh,-0.19229873657226548
7225,34.12,34.10208,Kab. Majalengka,Cingambul,0.017918701171872442
4680,56.41,56.334473,Kab. Cirebon,Astanajapura,0.07552734374999659
6103,29.64,29.597424,Kab. Garut,Pakenjeng,0.04257644653320369
580,76.82,76.79741,Kab. Bandung,Soreang,0.02259094238280568
6450,32.25,32.28348,Kab. Ciamis,Panjalu,-0.033481597900390625
1994,60.1,60.12036,Kab. Bogor,Nanggung,-0.02036132812499858
2394,58.95,58.903748,Kab. Bogor,Caringin,0.04625244140625284
3459,72.32,72.39479,Kota Depok,Pancoran Mas,-0.07479064941406932
9645,67.04,66.96674,Kab. Bandung Barat,Padalarang,0.073256530761725
7955,33.94,33.95017,Kab. Indramayu,Tukdana,-0.010168609619142899
1657,47.34,47.245888,Kab. Bogor,Jonggol,0.09411224365234716
7535,39.09,39.04514,Kab. Sumedang,Darmaraja,0.044860687255862786
6388,33.04,33.110603,Kab. Ciamis,Rajadesa,-0.0706033325195321
6975,46.04,44.980083,Kab. Majalengka,Jatitujuh,1.0599165344238273
5915,42.28,42.515785,Kab. Garut,Tarogong Kidul,-0.2357852172851551
4694,42.39,42.35709,Kab. Cirebon,Mundu,0.03291000366210994
1803,55.47,55.50133,Kab. Bogor,Ciomas,-0.03133132934570426
8721,56.34,55.900497,Kab. Purwakarta,Wanayasa,0.4395025634765659
1293,80.8,80.52493,Kota Bandung,Rancasari,0.27506713867187216
8804,51.05,51.02359,Kab. Karawang,Klari,0.026409912109372158
5372,22.92,22.896275,Kab. Sukabumi,Jampangtengah,0.02372543334961108
7614,49.78,49.8877,Kab. Sumedang,Tanjungmedar,-0.10769912719726449
3244,89.86,89.79475,Kota Bekasi,Bantar Gebang,0.06525360107421818
9752,64.24,64.27619,Kab. Bandung Barat,Sindangkerta,-0.036191711425786366
2211,42.16,42.13837,Kab. Bogor,Rumpin,0.021629486083980964
4399,70.13,70.15872,Kota Tasikmalaya,Tamansari,-0.028721923828129547
7563,32.51,32.595646,Kab. Sumedang,Situraja,-0.08564590454101761
4210,67.99,67.978226,Kab. Tasikmalaya,Kadipaten,0.011774291992182384
9644,59.44,59.476295,Kab. Bandung Barat,Padalarang,-0.036295471191408524
7096,39.01,38.934353,Kab. Majalengka,Rajagaluh,0.07564712524413864
7199,40.99,41.186142,Kab. Majalengka,Maja,-0.1961419677734355
6298,22.83,22.812313,Kab. Garut,Cibiuk,0.01768692016601392
7662,51.51,51.252914,Kab. Indramayu,Jatibarang,0.2570855712890605
966,92.52,92.469574,Kota Bandung,Astana Anyar,0.05042602539062102
2692,73.85,73.90723,Kab. Bekasi,Cikarang Utara,-0.057226562500005684
9320,63.41,63.413033,Kab. Karawang,Tirtajaya,-0.0030325317382846606
3946,33.08,33.082985,Kab. Tasikmalaya,Karangnunggal,-0.0029849243164079553
8083,60.88,60.821716,Kab. Subang,Kalijati,0.05828369140625256
1127,84.41,84.452896,Kota Bandung,Antapani,-0.04289611816406591
7757,50.37,50.454185,Kab. Indramayu,Haurgeulis,-0.08418548583984631
8070,34.15,34.21773,Kab. Indramayu,Karanganyar,-0.06773147583007955
8813,50.0,49.94105,Kab. Karawang,Cikampek,0.058948516845703125
6243,31.18,31.191998,Kab. Garut,Pasirwangi,-0.01199752807617216
7943,47.92,47.921062,Kab. Indramayu,Sindang,-0.0010624694824201697
5969,23.68,23.554995,Kab. Garut,Cigedug,0.1250054168701169
8047,51.1,51.03064,Kab. Indramayu,Balongan,0.06936035156250142
9139,48.2,48.258495,Kab. Karawang,Kutawaluya,-0.05849533081054403
1631,67.54,67.45411,Kab. Bogor,Citeureup,0.085890808105475
6907,36.23,35.969906,Kab. Kuningan,Cilebak,0.2600941467285125
5674,35.73,35.70101,Kab. Sukabumi,Parakansalak,0.028988342285153124
1474,88.36,88.35315,Kota Bandung,Cibeunying Kidul,0.0068505859374994316
7386,49.56,49.456497,Kab. Sumedang,Rancakalong,0.10350280761718977
5360,30.52,30.571651,Kab. Sukabumi,Jampangtengah,-0.0516514587402348
2947,64.09,64.093414,Kab. Bekasi,Karangbahagia,-0.0034143066406215894
2652,69.77,69.74527,Kab. Bekasi,Cikarang Barat,0.02473022460937102
207,71.29,71.40521,Kab. Bandung,Pangalengan,-0.11521240234374375
9210,45.04,44.976864,Kab. Karawang,Pakisjaya,0.06313613891601477
1897,59.0,59.13643,Kab. Bogor,Tajurhalang,-0.1364288330078125
7293,37.69,37.684387,Kab. Sumedang,Sumedang Utara,0.005612792968747726
9445,36.67,36.510395,Kab. Pangandaran,Kalipucang,0.15960494995117358
5115,61.88,61.94052,Kota Cirebon,Harjamukti,-0.06052124023437244
7486,50.77,50.79028,Kab. Sumedang,Tomo,-0.02027938842773125
888,79.81,79.81987,Kota Bandung,Cidadap,-0.009869995117185226
3118,85.38,85.358894,Kota Bekasi,Bekasi Utara,0.021105651855464203
6715,18.92,19.017073,Kab. Kuningan,Mandirancan,-0.09707267761230298
1153,84.41,84.45343,Kota Bandung,Antapani,-0.04343017578125341
1759,79.73,79.764366,Kab. Bogor,Megamendung,-0.03436614990233977
5907,16.54,16.782656,Kab. Garut,Tarogong Kaler,-0.24265571594238367
5980,24.72,24.585585,Kab. Garut,Cilawu,0.13441535949706918
8142,40.93,40.943752,Kab. Subang,Pagaden,-0.01375228881835966
5370,22.92,22.93808,Kab. Sukabumi,Jampangtengah,-0.018079833984373295
3408,81.04,80.99334,Kota Bekasi,Pondok Melati,0.0466604614257875
6367,5.77,5.8049917,Kab. Ciamis,Cidolog,-0.03499172210693402
9791,53.9,53.940815,Kab. Bandung Barat,Cipatat,-0.040814971923829546
2867,52.34,52.32504,Kab. Bekasi,Cabangbungin,0.014961090087894036
6233,31.18,31.211908,Kab. Garut,Pasirwangi,-0.03190834045410185
6858,15.6,15.597234,Kab. Kuningan,Kalimanggis,0.0027662277221676135
7215,34.12,34.11099,Kab. Majalengka,Cingambul,0.009011383056638067
761,65.5,65.54907,Kota Bandung,Bandung Wetan,-0.049072265625
8229,79.34,79.337494,Kab. Subang,Pamanukan,0.0025061035156284106
9854,68.59,68.603294,Kota Cimahi,Cimahi Selatan,-0.01329437255859034
4205,67.99,68.025795,Kab. Tasikmalaya,Kadipaten,-0.035794982910161366
747,73.09,73.078125,Kota Bandung,Bandung Wetan,0.01187500000000341
2456,62.94,62.974236,Kab. Bogor,Leuwisadeng,-0.034235534667971024
8006,55.31,55.188976,Kab. Indramayu,Arahan,0.1210237121582054
289,82.1,82.05671,Kab. Bandung,Ibun,0.043290710449213066
1530,98.76,98.74582,Kota Bandung,Panyileukan,0.014180908203130116
1364,84.8,84.799286,Kota Bandung,Bandung Kidul,0.0007141113281221578
4340,55.89,55.85024,Kota Tasikmalaya,Bungursari,0.03976119995117244
8800,51.05,51.127182,Kab. Karawang,Klari,-0.07718200683594034
9772,47.54,47.569828,Kab. Bandung Barat,Saguling,-0.029828033447266478
1867,55.05,55.064182,Kab. Bogor,Rancabungur,-0.014182281494143467
8150,48.52,48.5087,Kab. Subang,Pagaden,0.011298675537112501
138,51.25,51.33241,Kab. Bandung,Banjaran,-0.08240890502929688
9441,33.34,33.510574,Kab. Pangandaran,Padaherang,-0.1705743408203091
4440,73.32,73.29241,Kota Tasikmalaya,Cibeureum,0.02758819580077443
5478,46.52,46.48351,Kab. Sukabumi,Surade,0.0364909362793
1022,77.32,77.32608,Kota Bandung,Bojongloa Kaler,-0.006080322265631821
4381,70.13,70.142075,Kota Tasikmalaya,Tamansari,-0.012074584960942047
1219,89.98,89.99814,Kota Bandung,Ujungberung,-0.01813842773437102
2186,42.16,42.12487,Kab. Bogor,Rumpin,0.03512969970702784
4093,35.04,34.8434,Kab. Tasikmalaya,Padakembang,0.19660095214843665
9399,37.76,37.890446,Kab. Pangandaran,Cimerak,-0.13044570922851761
3712,76.4,76.351906,Kota Depok,Bojongsari,0.048094177246099434
5654,26.83,26.774471,Kab. Sukabumi,Bojonggenteng,0.05552871704101392
7893,47.38,47.39776,Kab. Indramayu,Kedokanbunder,-0.017758483886716192
2271,72.66,72.629654,Kab. Bogor,Cibungbulang,0.03034606933593409
5023,50.47,50.800835,Kab. Cirebon,Suranenggala,-0.3308346557617199
8005,62.9,62.92798,Kab. Indramayu,Arahan,-0.02797851562500142
3939,33.08,33.083096,Kab. Tasikmalaya,Karangnunggal,-0.0030955505371110803
202,71.29,71.39203,Kab. Bandung,Pangalengan,-0.10202880859374375
2577,55.93,55.946785,Kota Bogor,Bogor Barat,-0.016784973144531534
9174,58.34,58.320435,Kab. Karawang,Batujaya,0.01956542968750341
3138,94.53,94.50072,Kota Bekasi,Bekasi Selatan,0.029282836914063637
127,74.61,74.41007,Kab. Bandung,Dayeuhkolot,0.19992767333984318
9912,68.59,68.59947,Kota Cimahi,Cimahi Selatan,-0.00947204589843409
1252,89.93,89.9307,Kota Bandung,Cinambo,-0.0007022094726494288
3115,77.79,77.85334,Kota Bekasi,Bekasi Utara,-0.063340148925775
8168,49.22,49.290066,Kab. Subang,Binong,-0.07006576538086051
9784,55.14,55.075733,Kab. Bandung Barat,Saguling,0.06426681518554744
6331,35.95,35.911297,Kab. Ciamis,Ciamis,0.03870315551758097
1949,69.71,69.660126,Kab. Bogor,Leuwiliang,0.04987426757811875
3800,83.35,83.3138,Kota Depok,Limo,0.036203002929681816
1139,76.81,76.665115,Kota Bandung,Antapani,0.14488464355468977
492,65.78,65.687996,Kab. Bandung,Cicalengka,0.09200408935546989
3509,74.47,74.41744,Kota Depok,Sukmajaya,0.05255767822265511
6805,58.11,58.139004,Kab. Kuningan,Ciwaru,-0.029003753662109943
5169,70.9,70.825485,Kota Cirebon,Pekalipan,0.07451477050781818
4297,60.17,60.278202,Kota Tasikmalaya,Mangkubumi,-0.10820205688476392
1095,80.93,80.89689,Kota Bandung,Batununggal,0.03311126708985057
8703,69.66,69.623375,Kab. Purwakarta,Tegalwaru,0.03662506103515284
2343,38.31,38.182747,Kab. Bogor,Klapanunggal,0.12725311279297102
4278,71.71,70.57371,Kota Tasikmalaya,Cipedes,1.1362924194335875
7740,54.76,54.802963,Kab. Indramayu,Anjatan,-0.04296325683593949
3318,78.99,78.88997,Kota Bekasi,Mustika Jaya,0.10003112792968238
3765,75.76,75.7785,Kota Depok,Limo,-0.018503417968744884
2893,49.64,49.520992,Kab. Bekasi,Cibarusah,0.1190077209472662
7410,26.85,26.818031,Kab. Sumedang,Pamulihan,0.03196868896484517
3328,86.59,86.61626,Kota Bekasi,Mustika Jaya,-0.02625671386718409
4436,65.73,65.78246,Kota Tasikmalaya,Cibeureum,-0.05246307373046477
9081,53.57,53.470345,Kab. Karawang,Lemahabang,0.09965545654296903
2207,34.57,34.62556,Kab. Bogor,Rumpin,-0.05556076049804659
8177,49.22,49.287884,Kab. Subang,Binong,-0.06788375854492301
724,60.39,60.378086,Kab. Bandung,Cangkuang,0.011913909912109943
2513,61.83,61.787704,Kota Bogor,Bogor Utara,0.042295532226560795
5872,47.67,47.672348,Kota Sukabumi,Cibeureum,-0.0023480224609357947
7809,51.73,51.78494,Kab. Indramayu,Terisi,-0.0549388122558625
7069,39.37,39.450565,Kab. Majalengka,Sukahaji,-0.08056533813476818
3602,84.88,84.916245,Kota Depok,Cilodong,-0.03624450683594205
3410,73.44,73.43775,Kota Bekasi,Pondok Melati,0.0022482299804664763
3900,41.92,41.908005,Kab. Tasikmalaya,Cisayong,0.011995239257814205
271,74.5,74.5993,Kab. Bandung,Ibun,-0.09929656982421875
1116,80.93,80.93873,Kota Bandung,Batununggal,-0.008728332519524429
8578,30.24,30.12695,Kab. Purwakarta,Cibatu,0.11305068969726406
1245,82.33,82.276085,Kota Bandung,Cinambo,0.053915100097654545
2865,52.34,52.31787,Kab. Bekasi,Cabangbungin,0.02212890625000341
145,58.84,58.79451,Kab. Bandung,Banjaran,0.04549011230469091
3287,79.55,79.56782,Kota Bekasi,Jatisampurna,-0.017817687988284092
8041,51.1,51.03102,Kab. Indramayu,Balongan,0.06897888183593892
7872,47.19,47.066536,Kab. Indramayu,Bongas,0.12346405029296648
7873,54.78,54.854885,Kab. Indramayu,Bongas,-0.07488510131835824
8081,60.88,60.861572,Kab. Subang,Kalijati,0.018427734375002558
9902,68.59,68.60203,Kota Cimahi,Cimahi Selatan,-0.01202789306640284
9923,51.08,50.845074,Kota Banjar,Banjar,0.23492630004882642
8763,64.44,64.33804,Kab. Purwakarta,Sukasari,0.10195678710937273
8379,57.58,57.422638,Kab. Subang,Compreng,0.1573620605468733
5842,40.08,40.0591,Kota Sukabumi,Cibeureum,0.02089889526367017
1484,88.36,88.34966,Kota Bandung,Cibeunying Kidul,0.010337219238280682
4521,56.46,56.499626,Kab. Cirebon,Depok,-0.0396261596679679
2939,51.19,51.14288,Kab. Bekasi,Sukatani,0.04712051391601335
4330,55.89,55.852146,Kota Tasikmalaya,Bungursari,0.03785385131835994
6517,60.18,60.17212,Kab. Ciamis,Purwadadi,0.007880859374999716
1923,73.88,73.76288,Kab. Bogor,Bojonggede,0.11712158203124545
8139,52.93,53.020008,Kab. Subang,Purwadadi,-0.09000808715820341
4072,34.32,34.553688,Kab. Tasikmalaya,Pancatengah,-0.23368804931640597
5192,74.51,74.562874,Kota Cirebon,Kejaksan,-0.052873840332026134
4587,57.61,57.64355,Kab. Cirebon,Klangenan,-0.03355087280273494
1650,47.34,47.25285,Kab. Bogor,Jonggol,0.08715042114258154
2920,76.93,76.96073,Kab. Bekasi,Bojongmangu,-0.03073150634764943
8694,77.26,77.24981,Kab. Purwakarta,Tegalwaru,0.010190734863286366
7656,37.33,37.3291,Kab. Sumedang,Jatinunggal,0.0008984374999982947
600,76.82,76.79261,Kab. Bandung,Soreang,0.02738983154296193
8160,48.52,48.48255,Kab. Subang,Pagaden,0.037448425292971876
2730,62.6,62.623074,Kab. Bekasi,Cikarang Selatan,-0.023073577880857954
5944,19.78,19.768602,Kab. Garut,Banyuresmi,0.011397628784180824
8785,53.88,53.863533,Kab. Karawang,Karawang Barat,0.016466979980471308
8085,53.29,53.28456,Kab. Subang,Kalijati,0.005438842773436647
7194,40.99,41.060013,Kab. Majalengka,Maja,-0.07001281738281051
4214,67.99,67.94924,Kab. Tasikmalaya,Kadipaten,0.040758361816401134
4280,58.14,57.94572,Kota Tasikmalaya,Tawang,0.1942793273925787
5925,19.78,19.764542,Kab. Garut,Banyuresmi,0.015458374023438637
9812,86.76,86.725365,Kota Cimahi,Cimahi Utara,0.034635314941411366
6686,16.16,16.091528,Kab. Kuningan,Darma,0.0684720611572267
2144,86.98,86.88017,Kab. Bogor,Parungpanjang,0.09982727050781648
6350,15.16,16.735836,Kab. Ciamis,Cijeungjing,-1.5758360290527342
8422,56.01,56.523582,Kab. Subang,Sagalaherang,-0.5135824584960957
9698,75.03,75.014786,Kab. Bandung Barat,Cipongkor,0.015214233398438637
7244,56.93,56.977543,Kab. Majalengka,Sindang,-0.04754287719726591
9946,64.67,64.64104,Kota Banjar,Purwaharja,0.028963012695314205
9079,53.57,53.50787,Kab. Karawang,Lemahabang,0.06213027954101591
7891,54.97,54.952286,Kab. Indramayu,Kedokanbunder,0.017714233398436363
8620,44.79,44.78752,Kab. Purwakarta,Maniis,0.0024786376953116473
7271,76.71,76.61814,Kab. Majalengka,Ligung,0.0918588256835875
8231,86.93,86.89458,Kab. Subang,Pamanukan,0.03542297363281932
8915,56.25,56.211693,Kab. Karawang,Pangkalan,0.03830718994140625
1560,72.48,72.546265,Kab. Bogor,Cibinong,-0.06626464843749602
2602,55.93,55.96111,Kota Bogor,Bogor Barat,-0.03110916137695341
3315,86.59,86.59506,Kota Bekasi,Mustika Jaya,-0.005062255859371589
8386,55.15,55.122562,Kab. Subang,Patokbeusi,0.027437591552732954
637,74.16,74.18766,Kab. Bandung,Rancabali,-0.02766021728515966
4423,74.57,74.48101,Kota Tasikmalaya,Kawalu,0.08898956298827443
7426,52.98,52.835117,Kab. Sumedang,Conggeang,0.14488265991210625
5859,47.67,47.680424,Kota Sukabumi,Cibeureum,-0.01042373657226392
417,47.76,47.74905,Kab. Bandung,Rancaekek,0.010949859619138635
4204,17.07,17.190767,Kab. Tasikmalaya,Ciawi,-0.12076728820800753
9985,76.69,76.53959,Kota Banjar,Pataruman,0.15041107177734148
9031,44.22,44.189236,Kab. Karawang,Cilamaya Wetan,0.030764312744139488
2642,65.48,65.49296,Kota Bogor,Tanah Sareal,-0.012958068847652271
2838,45.71,45.73193,Kab. Bekasi,Muaragembong,-0.021929779052733522
8676,56.88,56.88674,Kab. Purwakarta,Sukatani,-0.006741638183591192
8884,65.82,65.88378,Kab. Karawang,Telukjambe Timur,-0.06378143310547557
5118,54.28,54.219463,Kota Cirebon,Harjamukti,0.06053665161132926
1337,69.89,69.82987,Kota Bandung,Buahbatu,0.06012786865234432
3072,91.43,91.43268,Kota Bekasi,Bekasi Timur,-0.002678222656243179
5190,74.51,74.56615,Kota Cirebon,Kejaksan,-0.056146850585932384
6065,22.8,22.851562,Kab. Garut,Caringin,-0.05156249999999929
2634,65.48,65.41901,Kota Bogor,Tanah Sareal,0.06099365234375398
5229,33.58,33.707085,Kab. Sukabumi,Cikakak,-0.12708465576172046
848,81.58,81.58158,Kota Bandung,Sukajadi,-0.0015811157226579553
7624,59.37,59.383427,Kab. Sumedang,Buahdua,-0.013426666259768183
1595,62.26,62.264652,Kab. Bogor,Gunung Putri,-0.0046522521972676145
3499,72.53,72.777954,Kota Depok,Cipayung,-0.24795410156249886
2804,51.47,51.629063,Kab. Bekasi,Tarumajaya,-0.15906265258789176
6586,21.09,21.299227,Kab. Ciamis,Padaherang,-0.20922676086425795
8036,58.69,58.717514,Kab. Indramayu,Balongan,-0.027514038085939774
6288,25.61,25.736555,Kab. Garut,Blubur Limbangan,-0.12655509948730526
2010,44.98,44.882034,Kab. Bogor,Cigudeg,0.09796569824218437
1051,73.88,73.90744,Kota Bandung,Kiaracondong,-0.027440185546879547
6088,47.0,47.176853,Kab. Garut,Mekarmukti,-0.17685317993164062
8913,56.25,56.200382,Kab. Karawang,Pangkalan,0.049617767333984375
5951,20.58,20.980064,Kab. Garut,Samarang,-0.40006439208984546
3353,86.59,86.61598,Kota Bekasi,Mustika Jaya,-0.02598205566405909
4722,44.87,44.87148,Kab. Cirebon,Pangenan,-0.001479034423830683
7748,54.76,54.779545,Kab. Indramayu,Anjatan,-0.019544830322267615
1830,57.4,57.596558,Kab. Bogor,Kemang,-0.19655761718750142
8663,49.29,49.316654,Kab. Purwakarta,Sukatani,-0.026654205322266478
6044,36.63,36.4005,Kab. Garut,Cibalong,0.22949874877929943
6897,28.64,28.671143,Kab. Kuningan,Cilebak,-0.03114257812499943
7108,68.09,67.86025,Kab. Majalengka,Sindangwangi,0.22974761962890966
3274,52.47,52.455822,Kota Bekasi,Jatiasih,0.014178009033201988
8248,79.34,79.32622,Kab. Subang,Pamanukan,0.01378234863281591
5245,9.75,9.850429,Kab. Sukabumi,Cicurug,-0.10042858123779297
3504,72.53,72.75071,Kota Depok,Cipayung,-0.2207095336914051
2040,44.98,44.933895,Kab. Bogor,Cigudeg,0.0461048889160125
6782,53.07,53.072514,Kab. Kuningan,Selajambe,-0.0025135803222653408
1787,60.97,60.92709,Kab. Bogor,Sukaraja,0.04291030883788949
9670,78.11,78.178734,Kab. Bandung Barat,Cihampelas,-0.06873382568359432
4087,23.27,23.25118,Kab. Tasikmalaya,Jamanis,0.018819351196288636
9333,75.71,75.7248,Kab. Karawang,Cibuaya,-0.014800109863287503
527,48.63,48.64002,Kab. Bandung,Cikancung,-0.010018463134763067
3506,82.06,82.0743,Kota Depok,Sukmajaya,-0.014302673339841476
577,69.23,69.26957,Kab. Bandung,Soreang,-0.03956939697265227
2035,44.98,44.937786,Kab. Bogor,Cigudeg,0.042213897705075
6278,18.02,18.002977,Kab. Garut,Blubur Limbangan,0.01702262878417926
3971,50.44,50.44154,Kab. Tasikmalaya,Cibalong,-0.0015397644042991487
3229,82.26,82.30807,Kota Bekasi,Bantar Gebang,-0.048067321777338634
4610,39.76,39.568565,Kab. Cirebon,Panguragan,0.19143463134765426
6303,28.5,28.299809,Kab. Garut,Pangatikan,0.20019149780273438
544,62.82,62.8149,Kab. Bandung,Baleendah,0.005100555419922159
3197,63.35,63.568867,Kota Bekasi,Medan Satria,-0.2188667297363267
4959,52.31,52.359623,Kab. Cirebon,Dukupuntang,-0.04962295532226335
2359,81.31,81.27366,Kab. Bogor,Tanjungsari,0.036341247558596024
8270,48.96,48.9244,Kab. Subang,Pusakanagara,0.0355996704101571
315,55.04,54.871655,Kab. Bandung,Paseh,0.16834548950195227
5221,33.58,33.741234,Kab. Sukabumi,Cikakak,-0.16123382568359546
7504,50.66,50.66103,Kab. Sumedang,Ujungjaya,-0.0010298156738315356
5559,30.7,30.686716,Kab. Sukabumi,Cicantayan,0.013283920288085227
923,61.85,61.886654,Kota Bandung,Lengkong,-0.036653900146482954
7971,33.94,33.93131,Kab. Indramayu,Tukdana,0.008691253662107101
4980,70.81,70.78029,Kab. Cirebon,Gunungjati,0.029711303710939774
339,72.04,72.160675,Kab. Bandung,Pacet,-0.12067504882811875
4164,42.67,42.821404,Kab. Tasikmalaya,Karangjaya,-0.15140350341796704
8739,68.18,68.11783,Kab. Purwakarta,Bungursari,0.06217163085938182
2856,59.94,59.991043,Kab. Bekasi,Cabangbungin,-0.051043090820314774
1366,84.8,84.79102,Kota Bandung,Bandung Kidul,0.008976745605465908
9468,16.76,16.755037,Kab. Pangandaran,Sidamulih,0.004962692260743751
6372,5.77,5.7458696,Kab. Ciamis,Cidolog,0.024130363464355042
6234,38.78,38.64949,Kab. Garut,Pasirwangi,0.13050964355468864
4663,28.46,28.454372,Kab. Cirebon,Sedong,0.005627593994141478
5253,10.26,10.255397,Kab. Sukabumi,Cidahu,0.004603157043456818
651,74.16,74.18711,Kab. Bandung,Rancabali,-0.02711090087890966
7606,31.32,31.425829,Kab. Sumedang,Tanjungkerta,-0.10582893371582003
8067,34.15,34.139343,Kab. Indramayu,Karanganyar,0.010656738281248579
5454,47.57,47.64646,Kab. Sukabumi,Bantargadung,-0.07646148681640597
5508,32.42,32.334038,Kab. Sukabumi,Simpenan,0.08596221923828296
524,48.63,48.625587,Kab. Bandung,Cikancung,0.004412536621096308
516,48.63,48.612938,Kab. Bandung,Cikancung,0.017062072753908808
4113,44.37,44.422863,Kab. Tasikmalaya,Leuwisari,-0.05286300659179943
8136,60.52,60.510284,Kab. Subang,Purwadadi,0.009715576171878126
1716,63.96,63.967537,Kab. Bogor,Parung,-0.007536926269530397
3582,92.47,92.4676,Kota Depok,Cilodong,0.002402038574217613
4537,56.46,56.48152,Kab. Cirebon,Depok,-0.021521606445311647
9234,72.05,71.971,Kab. Karawang,Jayakerta,0.07899932861327841
9189,58.34,58.363503,Kab. Karawang,Batujaya,-0.02350250244140284
1835,64.99,64.89887,Kab. Bogor,Kemang,0.09112762451171363
583,76.82,76.795,Kab. Bandung,Soreang,0.02500183105468068
5042,58.34,58.36684,Kab. Cirebon,Karangwareng,-0.026840362548824714
9229,72.05,71.96012,Kab. Karawang,Jayakerta,0.08987884521484091
3016,49.89,49.82986,Kab. Bekasi,Sukawangi,0.06013931274414119
2222,68.71,68.561165,Kab. Bogor,Gunung Sindur,0.1488351440429625
3566,92.47,92.46965,Kota Depok,Cilodong,0.00034973144531136313
4279,79.31,79.313324,Kota Tasikmalaya,Cipedes,-0.0033239746093727263
9635,59.44,59.466194,Kab. Bandung Barat,Padalarang,-0.026194152832033524
1387,77.21,77.24961,Kota Bandung,Bandung Kidul,-0.0396109008789125
7245,49.34,49.3597,Kab. Majalengka,Sindang,-0.019699249267574714
5968,23.68,23.528582,Kab. Garut,Cigedug,0.1514183807373044
